x-axis,y-axis,ice_thickness,precipitation,air_temp,ocean_temp,dist,temp_diff,air_roll,ocean_roll,precip_roll
-2796800,851200,0.0,771.144348145,272.313323975,274.380340576,2923462.276137662,2.0670166009999775,272.0232306586667,274.398590088,784.3989529081113
-2675200,851200,0.0,797.170166016,270.865447998,274.180236816,2807353.9997656154,3.314788818000011,271.0096469455556,274.1342434353333,814.500237359
-2553600,851200,0.0,856.842956543,269.739013672,273.722869873,2691730.7443353245,3.9838562009999805,269.84429931644445,273.75921969944443,915.506049262
-2432000,851200,0.0,1030.69934082,268.791503906,273.370483398,2576657.8042107183,4.578979491999974,268.07527330177777,273.3782450358889,1138.2411024294443
-2310400,851200,0.0,1231.12158203,267.41519165,272.933837891,2462212.338528097,5.518646240999999,265.3175337048889,273.02162679044443,1319.6582641588889
-2188800,851200,0.0,1013.35437012,265.959533691,272.484954834,2348486.082564681,6.525421143000017,260.9118787975556,272.5885314941111,1200.6489393436668
-2067200,851200,855.284729004,960.438110352,258.240722656,271.936035156,2235588.7993993885,13.6953125,256.93974982355553,272.2032674152222,868.3192138672222
-1945600,851200,209.778030396,470.231079102,254.642715454,271.867156982,2123652.7023032745,17.22444152799997,254.14790683311114,271.88132392022226,557.8344930015555
-1824000,851200,98.9720687866,613.935974121,252.021408081,271.688140869,2012838.155441217,19.66673278799999,253.31578233511112,271.72582329622225,509.2853359644444
-1702400,851200,731.86706543,343.561096191,247.820343018,271.598419189,1903341.062447821,23.778076171000038,252.49833679211113,271.601945665,417.0984827674444
-1580800,851200,278.23236084,111.105140686,249.307052612,271.532623291,1795402.4841243816,22.225570678999986,252.90643649633336,271.5176222058889,332.3259540131111
-1459200,851200,185.214584351,245.523834229,257.069122314,271.376831055,1689321.1891170961,14.307708740999999,252.45167711033335,271.46891615133336,206.34395090744442
-1337600,851200,305.942657471,206.249237061,250.678359985,271.43460083,1585470.0249452842,20.756240845000036,252.05629136811115,271.43843587255554,209.90802341033336
-1216000,851200,321.141784668,204.303375244,247.413314819,271.291412354,1484317.1628732183,23.878097534999995,250.32021247011113,271.43864271388884,201.38182067866666
-1094400,851200,357.902984619,190.179016113,246.455093384,271.346984863,1386453.3169205517,24.89189147899998,249.51892259388893,271.42532348644437,196.79663933633333
-972800,851200,451.975921631,156.419494629,246.806381226,271.297576904,1292625.7308285334,24.49119567799997,248.57976108122224,271.44712320966664,202.68199835888888
-851200,851200,735.911560059,244.035400391,245.288665771,271.626586914,1203778.5842919785,26.33792114299996,246.38098992233336,271.50479125977773,179.6104736328889
-729600,851200,746.662658691,119.619064331,242.287658691,271.604217529,1121096.606006815,29.31655883799999,244.17256164544446,271.5807054308889,144.6247999404667
-608000,851200,834.024536133,83.9112548828,241.484024048,271.702545166,1046042.7524723834,30.218521117999984,242.22954644111113,271.6812744141111,98.35759056945557
-486400,851200,1562.78137207,69.6414413452,240.216171265,271.74029541,980370.5421931036,31.524124144999973,240.5880839031111,271.7714504666667,79.83509445194444
-364800,851200,1617.85827637,62.8343009949,238.269622803,271.836090088,926078.0096730513,33.56646728499999,237.77075364866667,271.8568929036667,73.34988360938888
-243200,851200,1370.14782715,60.5096168518,233.893463135,271.977203369,885261.362536511,38.083740234000004,234.27770826555556,271.94564141177773,62.57138909234444
-121600,851200,2426.13818359,47.6763000488,229.964035034,272.052856445,859841.8459228418,42.08882141099997,231.41490681966667,272.03114827477776,51.040893554688886
0,851200,3550.16040039,44.2859954834,229.107498169,272.099578857,851200.0,42.99208068799999,228.64820692277777,272.0995585123333,40.05622778997778
121600,851200,3329.68115234,32.1394691467,225.678848267,271.998596191,859841.8459228418,46.319747923999984,226.7820671928889,272.15605333100007,33.35315916273333
243200,851200,3452.63745117,28.8920497894,225.470977783,272.322052002,885261.362536511,46.851074219000026,225.4533504911111,272.220099555,30.401407877599997
364800,851200,2305.02685547,29.6491222382,225.982421875,272.32119751,926078.0096730513,46.33877563499999,224.3406575521111,272.31235419377776,30.628055996366665
486400,851200,2167.58325195,29.448261261,222.744552612,272.386779785,980370.5421931036,49.64222717299998,222.29940626366667,272.3896111382222,29.75522020127778
608000,851200,2800.11572266,27.9033145905,219.058547974,272.443115234,1046042.7524723834,53.38456726000001,219.53138054744443,272.4454888237778,26.819805357188887
729600,851200,2847.46020508,22.6176433563,216.644058228,272.490905762,1121096.606006815,55.846847534000005,216.95688713933333,272.49316067155553,23.035337024266667
851200,851200,3333.23217773,19.2716598511,214.781936646,272.531005859,1203778.5842919785,57.74906921300001,216.0088721381111,272.53370496966664,21.83224995932222
972800,851200,3466.53955078,23.4006252289,215.83152771,272.56628418,1292625.7308285334,56.734756470000036,217.08028496633335,272.5674608018889,25.15361022951111
1094400,851200,3386.91699219,30.3800735474,219.586883545,272.593261719,1386453.3169205517,53.00637817399999,220.16563754600003,272.59642198355556,34.2722138299
1216000,851200,2338.67822266,44.4212875366,224.09815979,272.609619141,1484317.1628732183,48.511459350999985,224.43765767422224,272.60093519422225,48.80734189352222
1337600,851200,2060.61035156,64.4488449097,229.240478516,272.599853516,1585470.0249452842,43.359375,228.93554857044444,272.60247802733335,65.4156405131
1459200,851200,1386.81628418,85.938583374,234.098358154,272.562408447,1689321.1891170961,38.464050292999985,233.2016635471111,272.61582099066663,75.57396231757778
1580800,851200,490.415740967,87.4332351685,237.949966431,272.570373535,1795402.4841243816,34.62040710399998,236.6565500894444,272.5953979491111,76.25956217447776
1702400,851200,1554.2409668,83.1103210449,240.962783813,272.373474121,1903341.062447821,31.410690308000028,239.34407043444446,272.52792019311113,79.65293969048888
1824000,851200,1289.30615234,109.731117249,242.45664978,272.25088501,2012838.155441217,29.794235229999998,241.4098595512222,272.40418497722226,97.49804094102223
1945600,851200,42.4689903259,140.114044189,245.111633301,272.202819824,2123652.7023032745,27.091186523000005,243.4932539196667,272.29799058711114,164.40537516283334
2067200,851200,738.645019531,378.887512207,246.978927612,272.070373535,2235588.7993993885,25.09144592299998,246.165254381,272.3026360405555,266.2916547987778
2188800,851200,876.440795898,542.413208008,249.484481812,272.324279785,2348486.082564681,22.839797972999975,252.43230353466666,272.438164605,367.81988525388886
2310400,851200,0.0,413.3046875,261.868560791,272.741394043,2462212.338528097,10.87283325200002,258.34899563266663,272.59014214411104,461.1888699
2432000,851200,0.0,561.066467285,263.44821167,272.541320801,2576657.8042107183,9.093109131000006,263.4509480794444,272.767388238,535.5278218584444
2553600,851200,0.0,617.813415527,264.842224121,272.915679932,2691730.7443353245,8.073455810999974,264.9592454697778,272.96055094411105,622.9936523435556
2675200,851200,0.0,695.470703125,266.50994873,273.258972168,2807353.9997656154,6.749023437999995,266.4420912,273.29739379888883,698.3129475911112
2796800,851200,0.0,778.41583252,268.023132324,273.658538818,2923462.276137662,5.635406493999994,267.81201171866667,273.62360297300006,763.3433295356667
2918400,851200,0.0,815.169250488,268.91708374,273.912200928,3040000.0,4.995117187999995,268.7767673068889,273.8607686361111,806.626139323
3040000,851200,0.0,822.606506348,269.266876221,273.999450684,3156919.612533712,4.732574462999992,269.1721852621667,273.95609537766666,821.9308573405
-3040000,729600,0.0,763.831420898,273.437438965,274.608856201,3126326.3041467695,1.171417235999968,273.1767679848333,274.59926859533334,764.1257832843334
-2918400,729600,0.0,755.929260254,272.914398193,274.573364258,3008217.864450645,1.6589660650000155,272.88376193566666,274.5755886501111,766.1149088541111
-2796800,729600,0.0,767.224609375,272.281768799,274.504852295,2890399.0035979464,2.2230834959999584,272.0287475586667,274.4545728894444,772.518995497
-2675200,729600,0.0,785.693664551,270.89050293,274.263549805,2772906.6338411034,3.373046875,270.9461127387778,274.1918572318889,789.5227050782222
-2553600,729600,0.0,805.786804199,269.677062988,273.806213379,2655784.087609533,4.129150390999996,269.74479844844444,273.82678900822225,829.310377332889
-2432000,729600,0.0,849.91986084,268.684051514,273.433410645,2539082.5429670457,4.749359131000006,268.63443332244447,273.423336453,918.0346272781112
-2310400,729600,0.0,1075.32946777,267.643005371,273.024841309,2422862.835572827,5.381835937999995,267.07514784066666,273.0616929796667,1084.9003024626666
-2188800,729600,245.437927246,2011.93029785,262.7215271,272.779205322,2307197.7808588496,10.057678221999993,263.683719211,272.69141642255556,1049.6559380422223
-2067200,729600,68.1294326782,609.101013184,257.380187988,272.273498535,2192175.1754821055,14.893310546999999,259.7882775198889,272.353149414,894.970730252
-1945600,729600,152.200027466,504.821777344,255.49621582,272.006744385,2077901.7108612235,16.510528564999987,256.314868503,272.04177178277774,624.9649522571111
-1824000,729600,445.669799805,412.617858887,255.986877441,271.783447266,1964508.121642667,15.796569825000006,254.44917975533332,271.7964850531111,630.0666775173333
-1702400,729600,965.071044922,1046.64538574,254.895202637,271.604278564,1852156.0193461026,16.709075927000015,251.6782497831111,271.63226996533336,508.97612762444453
-1580800,729600,693.07824707,181.8256073,246.131973267,271.518249512,1741047.0412944045,25.386276245000005,250.4437171088889,271.5128072104444,414.133310106
-1459200,729600,229.227890015,177.267471313,247.886566162,271.438323975,1631435.1963838465,23.551757812999995,248.67475552011112,271.44612630233337,206.86284976544442
-1337600,729600,450.691558838,158.293533325,246.569992065,271.417633057,1523643.632874827,24.84764099199998,248.0931481253333,271.3754170737777,191.37158203122223
-1216000,729600,415.634857178,174.044830322,245.516860962,271.3699646,1418087.5008263772,25.853103637999993,246.01533508288887,271.35423787444444,178.07793850366664
-1094400,729600,421.570770264,186.326980591,244.283477783,271.377105713,1315305.1052892632,27.093627929999997,244.82660081655553,271.3556484646667,172.24624464233335
-972800,729600,509.801452637,161.077804565,243.292160034,271.426055908,1216000.0,28.133895874000018,244.3330976697778,271.4170939127778,174.0668284098889
-851200,729600,813.543395996,148.956985474,245.10168457,271.34954834,1121096.606006815,26.24786377000001,243.2125091552222,271.5016072591111,155.19359503855557
-729600,729600,1224.27209473,108.91444397,241.29675293,271.60836792,1031810.2151074101,30.31161498999998,242.83337232788887,271.58546956388886,138.50527869336668
-608000,729600,698.282165527,95.0009384155,244.450286865,271.531860352,949726.3605902492,27.081573487000014,241.40019904244446,271.6801418728889,108.34451124405555
-486400,729600,1515.44189453,102.528305054,240.070632935,271.786437988,876870.0701928422,31.715805052999997,239.68943617077775,271.76086086711103,92.71419652306665
-364800,729600,1639.6895752,75.1160888672,235.264450073,271.866210938,815717.5981919232,36.60176086499999,236.49104478633333,271.8628675673333,80.0829043919
-243200,729600,1766.04418945,77.0689620972,232.917419434,271.945373535,769065.9269529498,39.02795410099998,233.06105211055558,271.93906317822217,67.80805842082222
-121600,729600,1592.59509277,63.4908103943,230.392318726,272.016296387,739663.9236842635,41.623977661,230.08405388733334,272.0182834201111,57.36705059475556
0,729600,2445.07836914,42.3205986023,227.213653564,272.129943848,729600.0,44.916290283999984,227.01324293355557,272.05527750644444,45.18796412150001
121600,729600,3194.65039062,33.6447982788,223.823486328,272.080505371,739663.9236842635,48.257019043000014,225.27467007100003,272.07977294911115,37.638833575777774
243200,729600,3670.6862793,33.1324615479,224.017120361,272.000549316,769065.9269529498,47.983428954999994,224.63518608944443,272.1371324326667,34.83110046386666
364800,729600,2323.92578125,38.5491943359,225.264266968,272.259124756,815717.5981919232,46.99485778800002,224.20312669533334,272.2254333495555,34.71516799927778
486400,729600,2387.85498047,37.4986190796,223.652923584,272.321105957,876870.0701928422,48.66818237299998,222.41896226666665,272.3216959635555,32.85216967265555
608000,729600,2326.91210938,28.4403762817,219.219741821,272.37689209,949726.3605902492,53.157150269,219.4692687987778,272.37718370233335,28.1752319336
729600,729600,2857.33251953,21.3190021515,216.644378662,272.426025391,1031810.2151074101,55.78164672899999,216.68410915799998,272.4263237847778,23.248001310566664
851200,729600,3420.67431641,20.2070884705,214.272857666,272.469665527,1121096.606006815,58.196807861000025,215.83986579044443,272.47069295255557,22.332123650455557
972800,729600,3586.95385742,24.9026641846,216.70085144,272.511535645,1216000.0,55.81068420499997,217.43640645344445,272.5106574164445,27.576370663122223
1094400,729600,3159.77246094,38.1455001831,221.428894043,272.549591064,1315305.1052892632,51.12069702100001,221.24146864144444,272.54771592888886,39.09143977695556
1216000,729600,2430.30615234,58.3625869751,225.526123047,272.601470947,1418087.5008263772,47.0753479,225.97273084866669,272.5655314128889,55.007912953711106
1337600,729600,1514.62609863,82.0039749146,230.938980103,272.498565674,1523643.632874827,41.559585571000014,230.69823201499997,272.59123738622225,70.93731392755556
1459200,729600,1493.42004395,87.4299316406,236.493133545,272.605499268,1631435.1963838465,36.11236572300001,235.32785373277778,272.62478637711115,77.85688273113334
1580800,729600,1976.71166992,60.8267593384,240.729888916,272.798278809,1741047.0412944045,32.06838989300002,238.97510782877777,272.6119656033334,74.10082499185556
1702400,729600,1634.00720215,35.111038208,242.773101807,272.622741699,1852156.0193461026,29.849639892000027,242.02283562555553,272.5058865017778,71.50833299428888
1824000,729600,1230.3137207,57.5397109985,246.708084106,272.430358887,1964508.121642667,25.72227478100001,244.02863566077778,272.3367241753333,83.49250962996668
1945600,729600,777.440307617,110.389465332,246.857406616,272.219421387,2077901.7108612235,25.36201477100002,245.97472466355555,272.2096761067778,150.87783050544442
2067200,729600,565.14666748,254.268615723,247.492202759,272.150634766,2192175.1754821055,24.658432006999988,248.824939304,272.206536187,273.28120252829996
